id,name,id_bioguide,id_govtrack,id_icpsr,id_wikipedia,id_wikidata,id_google_entity_id,name_first,name_last,bio_birthday,bio_gender,id_house_history,name_middle,name_nickname,id_ballotpedia,name_suffix,id_bioguide_previous,id_house_history_alternate,other_names,id_thomas,id_cspan,id_votesmart,id_lis,name_official_full,id_opensecrets,id_fec,id_maplight,leadership_roles,family
A000162,Edward Almon,A000162,400817,143,Edward B. Almon,Q1291600,kg:/m/02qpwz0,Edward,Almon,1860-04-18,M,8481,Berton,,,,,,,,,,,,,,,,
A000163,James Almond,A000163,400818,144,J. Lindsay Almond,Q777975,kg:/m/04hsqf,James,Almond,1898-06-15,M,8482,Lindsay,,,Jr.,,,,,,,,,,,,,
A000165,Lemuel Alston,A000165,400820,146,Lemuel J. Alston,Q1817150,kg:/m/02rtqr7,Lemuel,Alston,,M,8485,James,,,,,,,,,,,,,,,,
A000166,William Alston,A000166,400821,147,William J. Alston,Q2579413,kg:/m/0269rhy,William,Alston,1800-12-31,M,8486,Jeffreys,,,,,,,,,,,,,,,,
A000167,Willis Alston,A000167,400822,148,Willis Alston,Q2581536,kg:/m/04gw0z,Willis,Alston,,M,8487,,,,,,,,,,,,,,,,,
A000168,James Alvord,A000168,400823,149,James C. Alvord,Q1680093,kg:/m/02rhj4r,James,Alvord,1808-04-14,M,8488,Church,,,,,,,,,,,,,,,,
A000169,Jacob Ambler,A000169,400824,150,Jacob A. Ambler,Q6118251,kg:/m/02rm16b,Jacob,Ambler,1829-02-18,M,8490,A.,,,,,,,,,,,,,,,,
A000170,Jerome Ambro,A000170,400825,14200,Jerome Ambro,Q499875,kg:/m/04mq5_,Jerome,Ambro,27/06/1928,M,8492,Anthony,,,Jr.,,,,14,,,,,,,,,
A000171,Lemuel Amerman,A000171,400826,151,Lemuel Amerman,Q6521533,kg:/m/0g6ztj,Lemuel,Amerman,1846-10-29,M,8493,,,,,,,,,,,,,,,,,
A000172,Adelbert Ames,A000172,400827,152,Adelbert Ames,Q354194,kg:/m/01g287,Adelbert,Ames,1835-10-31,M,,,,,,,,,,,,,,,,,,
A000173,Butler Ames,A000173,400828,153,Butler Ames,Q1017939,kg:/m/09j_f9,Butler,Ames,1871-08-22,M,8496,,,,,,,,,,,,,,,,,
A000174,Fisher Ames,A000174,400829,154,Fisher Ames,Q1194576,kg:/m/01gycn,Fisher,Ames,1758-04-09,M,8498,,,,,,,,,,,,,,,,,
A000175,Oakes Ames,A000175,400830,155,Oakes Ames,Q561829,kg:/m/02gdvk,Oakes,Ames,1804-01-10,M,8500,,,,,,,,,,,,,,,,,
A000176,Thomas Amlie,A000176,400831,156,Thomas Ryum Amlie,Q2426994,kg:/m/026qy4b,Thomas,Amlie,1897-04-17,M,8502,Ryum,,,,,,,,,,,,,,,,
A000177,Joseph Ammerman,A000177,400832,14401,Joseph S. Ammerman,Q6286729,kg:/m/0dnqc_,Joseph,Ammerman,14/07/1924,M,8504,Scofield,,,,,,,15,,,,,,,,,
A000178,Sydenham Ancona,A000178,400833,157,Sydenham Elnathan Ancona,Q7659772,kg:/m/0kt9hp,Sydenham,Ancona,1824-11-20,M,8505,Elnathan,,,,,,,,,,,,,,,,
A000179,Herman Andersen,A000179,400834,158,Herman Carl Andersen,Q1610249,kg:/m/0dgs7w,Herman,Andersen,1897-01-27,M,8507,Carl,,,,,,,,,,,,,,,,
A000180,Albert Anderson,A000180,400835,159,Albert R. Anderson,Q225943,kg:/m/02rk72h,Albert,Anderson,1837-11-08,M,8508,Raney,,,,,,,,,,,,,,,,
A000181,Alexander Anderson,A000181,400836,160,Alexander O. Anderson,Q2622628,kg:/m/04kgl0,Alexander,Anderson,1794-11-10,M,,Outlaw,,,,,,,,,,,,,,,,
A000182,Carl Anderson,A000182,400837,161,Carl C. Anderson,Q5039957,kg:/m/02rl_38,Carl,Anderson,1877-12-02,M,8510,Carey,,,,,,,,,,,,,,,,
A000183,Chapman Anderson,A000183,400838,162,Chapman L. Anderson,Q1062742,kg:/m/02rtnc6,Chapman,Anderson,1845-03-15,M,8511,Levy,,,,,,,,,,,,,,,,
A000184,Charles Anderson,A000184,400839,163,Charles Arthur Anderson,Q1063586,kg:/m/02rz5lh,Charles,Anderson,1899-09-26,M,8512,Arthur,,,,,,,,,,,,,,,,
A000185,Charles Anderson,A000185,400840,164,Charles Marley Anderson,Q5080664,kg:/m/09sgq0,Charles,Anderson,1845-01-05,M,8513,Marley,,,,,,,,,,,,,,,,
A000186,Clinton Anderson,A000186,400841,165,Clinton Anderson,Q464733,kg:/m/02pjjl,Clinton,Anderson,1895-10-23,M,8515,Presba,,,,,,,,,,,,,,,,
A000187,George Anderson,A000187,400842,166,George A. Anderson,Q5535916,kg:/m/02rk9kk,George,Anderson,1853-03-11,M,8516,Alburtus,,,,,,,,,,,,,,,,
A000188,George Anderson,A000188,400843,167,George Washington Anderson,Q922576,kg:/m/07sdrd,George,Anderson,1832-05-22,M,8517,Washington,,,,,,,,,,,,,,,,
A000189,Glenn Anderson,A000189,400844,12001,Glenn M. Anderson,Q1531081,kg:/m/09lyvk,Glenn,Anderson,21/02/1913,M,8519,Malcolm,,,,,,,16,,,,,,,,,
A000190,Hugh Anderson,A000190,400845,168,Hugh J. Anderson,Q167233,kg:/m/0265tw4,Hugh,Anderson,1801-05-10,M,8520,Johnston,,,,,,,,,,,,,,,,
A000191,Isaac Anderson,A000191,400846,169,Isaac Anderson (congressman),Q6075856,kg:/m/026py1w,Isaac,Anderson,1760-11-23,M,8521,,,,,,,,,,,,,,,,,
A000192,James Anderson,A000192,400847,,James Patton Anderson,Q1680958,kg:/m/0gkv2p,James,Anderson,1822-02-16,M,8522,Patton,,,,,,,,,,,,,,,,
A000193,John Anderson,A000193,400848,171,John Anderson (Maine politician),Q1586385,kg:/m/02x3j5q,John,Anderson,1792-07-30,M,8524,,,,,,,,,,,,,,,,,
A000194,John Anderson,A000194,400849,172,John Alexander Anderson,Q1699114,kg:/m/0860zs,John,Anderson,1834-06-26,M,8525,Alexander,,,,,,,,,,,,,,,,
A000195,John Anderson,A000195,400850,10501,John B. Anderson,Q936548,kg:/m/0bwxm,John,Anderson,15/02/1922,M,8527,Bayard,,,,,,,17,,,,,,,,,
A000196,John Anderson,A000196,400851,173,Jack Z. Anderson,Q1253601,kg:/m/02rl0n0,John,Anderson,22/03/1904,M,8529,Zuinglius,,,,,,,,,,,,,,,,
A000197,Joseph Anderson,A000197,400852,174,Joseph Anderson,Q925017,kg:/m/03b05p,Joseph,Anderson,1757-11-05,M,,,,,,,,,,,,,,,,,,
A000198,Joseph Anderson,A000198,400853,175,Joseph H. Anderson,Q1156101,kg:/m/02rkt5h,Joseph,Anderson,1800-08-25,M,8531,Halstead,,,,,,,,,,,,,,,,
A000199,Josiah Anderson,A000199,400854,176,Josiah M. Anderson,Q1708645,kg:/m/0db303,Josiah,Anderson,1807-11-29,M,8532,McNair,,,,,,,,,,,,,,,,
A000200,LeRoy Anderson,A000200,400855,177,LeRoy H. Anderson,Q1809705,kg:/m/02rjwy_,LeRoy,Anderson,02/02/1906,M,8534,Hagen,,,,,,,,,,,,,,,,
A000201,Lucien Anderson,A000201,400856,178,Lucien Anderson,Q1670599,kg:/m/02rjlfq,Lucien,Anderson,1824-06-23,M,8535,,,,,,,,,,,,,,,,,
A000202,Wendell Anderson,A000202,400862,14513,Wendell R. Anderson,Q880779,kg:/m/010r97,Wendell,Anderson,01/02/1933,M,,Richard,,,,,,,1273,,,,,,,,,
A000203,William Anderson,A000203,400867,10701,William Anderson (naval officer),Q2577868,kg:/m/049jvb,William,Anderson,17/06/1921,M,8538,Robert,,,,,,,,,,,,,,,,
A000204,Arthur Andrews,A000204,400872,10702,Glenn Andrews,Q1531038,kg:/m/0cz135,Arthur,Andrews,15/01/1909,M,8539,Glenn,,,,,,,,,,,,,,,,
A000205,Elizabeth Andrews,A000205,400875,13053,Elizabeth B. Andrews,Q519699,kg:/m/02rk1kt,Elizabeth,Andrews,12/02/1911,F,8541,Bullock,,,,,,,,,,,,,,,,
A000206,George Andrews,A000206,400877,195,George W. Andrews,Q1298685,kg:/m/02rk1q8,George,Andrews,12/12/1906,M,8543,William,,,,,,,,,,,,,,,,
A000207,Ike Andrews,A000207,400878,14001,Ike Franklin Andrews,Q1658089,kg:/m/04gw1_,Ike,Andrews,02/09/1925,M,8545,Franklin,,,,,,,18,,,,,,,,,
A000208,Mark Andrews,A000208,400881,10569,Mark Andrews (politician),Q364746,kg:/m/04fw61,Mark,Andrews,19/05/1926,M,8547,,,,,,,,19,,,,,,,,,
A000209,Michael Andrews,A000209,400882,15001,Michael A. Andrews,Q1592480,kg:/m/027rts7,Michael,Andrews,07/02/1944,M,8549,Allen,,,,,,,20,,,,,,,,,
A000210,Robert Andrews,A000210,400008,29132,Rob Andrews,Q980649,kg:/m/032mpy,Robert,Andrews,04/08/1957,M,8551,E.,Rob,,,,,,21,19670,26949,,Robert E. Andrews,N00000826,"[""H0NJ01066"", ""S8NJ00392""]",131,,
A000211,Thomas Andrews,A000211,400885,29121,Thomas Andrews (politician),Q364484,kg:/m/02tppn,Thomas,Andrews,22/03/1953,M,8552,Hiram,,,,,,,22,,,,,,,,,
A000212,Frank Annunzio,A000212,400895,10703,Frank Annunzio,Q5485042,kg:/m/06129x,Frank,Annunzio,12/01/1915,M,8554,,,,,,,,23,,,,,,,,,
A000213,Beryl Anthony,A000213,400898,14601,Beryl Anthony Jr.,Q829269,kg:/m/02pv4nd,Beryl,Anthony,21/02/1938,M,8556,Franklin,,,Jr.,,,,24,,,,,,,,,
A000214,Douglas Applegate,A000214,400906,14402,Douglas Applegate,Q1251997,kg:/m/04nvvf,Douglas,Applegate,27/03/1928,M,8557,Earl,,,,,,,25,,,,,,,,,
A000215,Bill Archer,A000215,400567,13002,Bill Archer,Q364679,kg:/m/0g9qwb,Bill,Archer,22/03/1928,M,8559,,,,,,,,26,,,,,,,,,
A000216,Leslie Arends,A000216,400915,226,Leslie C. Arends,Q6530684,kg:/m/03b2f8,Leslie,Arends,1895-09-27,M,8561,Cornelius,,,,,,,27,,,,,,,,,
A000217,Richard Armey,A000217,400551,15125,Dick Armey,Q781336,kg:/m/035s2x,Richard,Armey,07/07/1940,M,8563,K.,,,,,,,28,,,,,,,,,
A000218,Orland Armstrong,A000218,400924,235,Orland K. Armstrong,Q1695882,kg:/m/02rw_4t,Orland,Armstrong,1893-10-02,M,8564,Kay,,,,,,,,,,,,,,,,
A000219,William Armstrong,A000219,400927,14002,William L. Armstrong,Q744037,kg:/m/07wy4r,William,Armstrong,16/03/1937,M,8566,Lester,,,,,,,29,,,S134,,,,,,
A000220,Jean Ashbrook,A000220,400948,14878,Jean Spencer Ashbrook,Q1264861,kg:/m/06lj7m,Jean,Ashbrook,21/09/1934,F,8568,Spencer,,,,,,,30,,,,,,,,,
A000221,John Ashbrook,A000221,400949,10502,John M. Ashbrook,Q6245684,kg:/m/03dnb6,John,Ashbrook,21/09/1928,M,8570,Milan,,,,,,,31,,,,,,,,,
A000222,Thomas Ashley,A000222,400959,267,Thomas L. Ashley,Q2422104,kg:/m/03dmwn,Thomas,Ashley,11/01/1923,M,8572,Ludlow,,,,,,,32,,,,,,,,,
A000223,Robert Ashmore,A000223,400962,270,Robert T. Ashmore,Q2158983,kg:/m/02rtqnv,Robert,Ashmore,22/02/1904,M,8574,Thomas,,,,,,,,,,,,,,,,
A000224,Leslie Aspin,A000224,400967,13003,Les Aspin,Q1820456,kg:/m/0dg0v6,Leslie,Aspin,21/07/1938,M,8576,,,,,,,,33,,,,,,,,,
A000225,Wayne Aspinall,A000225,400968,275,Wayne N. Aspinall,Q1747642,kg:/m/0cxfv3,Wayne,Aspinall,1896-04-03,M,8577,Norviel,,,,,,,,,,,,,,,,
A000226,Chester Atkins,A000226,400975,15084,Chester G. Atkins,Q1070716,kg:/m/0bvfb7,Chester,Atkins,14/04/1948,M,8579,Greenough,,,,,,,34,,,,,,,,,
A000227,James Auchincloss,A000227,400986,291,James C. Auchincloss,Q1680094,kg:/m/072180,James,Auchincloss,1885-01-19,M,8581,Coats,,,,,,,,,,,,,,,,
A000228,William Avery,A000228,400997,301,William H. Avery (politician),Q377762,kg:/m/03dq8r,William,Avery,11/08/1911,M,8583,Henry,,,,,,,,,,,,,,,,
A000229,William Ayres,A000229,401006,310,William Hanes Ayres,Q8010815,kg:/m/027m78x,William,Ayres,05/02/1916,M,8585,Hanes,,,,,,,,,,,,,,,,
A000230,Richard Anderson,A000230,400857,179,Richard Clough Anderson Jr.,Q2149242,kg:/m/07jm8p,Richard,Anderson,1788-08-04,M,8586,Clough,,,Jr.,,,,,,,,,,,,,
A000231,Samuel Anderson,A000231,400858,180,Samuel Anderson (politician),Q7410765,kg:/m/026yfym,Samuel,Anderson,,M,8587,,,,,,,,,,,,,,,,,
A000232,Simeon Anderson,A000232,400859,181,Simeon H. Anderson,Q1668959,kg:/m/02qg02f,Simeon,Anderson,1802-03-02,M,8588,H.,,,,,,,,,,,,,,,,
A000233,Sydney Anderson,A000233,400860,182,Sydney Anderson,Q1447718,kg:/m/0fq1tg,Sydney,Anderson,1881-09-18,M,8590,,,,,,,,,,,,,,,,,
A000234,Thomas Anderson,A000234,400861,183,Thomas Lilbourne Anderson,Q1285043,kg:/m/0fqnc9,Thomas,Anderson,1808-12-08,M,8591,Lilbourne,,,,,,,,,,,,,,,,
A000235,William Anderson,A000235,400863,184,William Anderson (Pennsylvania politician),Q13219554,kg:/m/0276r_2,William,Anderson,,M,8592,,,,,,,,,,,,,,,,,
A000236,William Anderson,A000236,400864,185,William B. Anderson,Q8004748,kg:/m/02rzk7x,William,Anderson,1830-04-02,M,8594,Black,,,,,,,,,,,,,,,,
A000237,William Anderson,A000237,400865,186,William Clayton Anderson,Q2578280,kg:/m/02qftms,William,Anderson,1826-12-26,M,8595,Clayton,,,,,,,,,,,,,,,,
A000238,William Anderson,A000238,400866,187,William Coleman Anderson,Q2578292,kg:/m/027b8bq,William,Anderson,1853-07-10,M,8596,Coleman,,,,,,,,,,,,,,,,
A000239,August Andresen,A000239,400868,188,August H. Andresen,Q761572,kg:/m/0bkdx6,August,Andresen,1890-10-11,M,8598,Herman,,,,,,,,,,,,,,,,
A000240,Abram Andrew,A000240,400869,189,A. Piatt Andrew,Q331023,kg:/m/0b7sbq,Abram,Andrew,1873-02-12,M,8599,Piatt,,,Jr.,,,,,,,,,,,,,
A000242,John Andrew,A000242,400871,191,John F. Andrew,Q1700003,kg:/m/0bz12k,John,Andrew,1850-11-26,M,8601,Forrester,,,,,,,,,,,,,,,,
A000243,Charles Andrews,A000243,400873,192,Charles Andrews (Maine politician),Q1063565,kg:/m/02w_zwq,Charles,Andrews,1814-02-11,M,8602,,,,,,,,,,,,,,,,,
A000244,Charles Andrews,A000244,400874,193,Charles O. Andrews,Q1065668,kg:/m/0b1f0j,Charles,Andrews,1877-03-07,M,,Oscar,,,,,,,,,,,,,,,,
A000245,George Andrews,A000245,400876,194,George Rex Andrews,Q2688784,kg:/m/02rkpry,George,Andrews,1808-09-21,M,8604,Rex,,,,,,,,,,,,,,,,
A000246,John Andrews,A000246,400879,196,John T. Andrews,Q6259910,kg:/m/02rksx6,John,Andrews,1803-05-29,M,8606,Tuttle,,,,,,,,,,,,,,,,
A000247,Landaff Andrews,A000247,400880,197,Landaff Andrews,Q1801932,kg:/m/02rj12x,Landaff,Andrews,1803-02-12,M,8607,Watson,,,,,,,,,,,,,,,,
A000248,Samuel Andrews,A000248,400883,198,Samuel G. Andrews,Q7411439,kg:/m/027v12v,Samuel,Andrews,1796-10-16,M,8608,George,,,,,,,,,,,,,,,,
A000249,Sherlock Andrews,A000249,400884,199,Sherlock James Andrews,Q7495091,kg:/m/02q3rbb,Sherlock,Andrews,1801-11-17,M,8609,James,,,,,,,,,,,,,,,,
A000250,Walter Andrews,A000250,400886,200,Walter G. Andrews,Q3538195,kg:/m/0gyj9q,Walter,Andrews,1889-07-16,M,8611,Gresham,,,,,,,,,,,,,,,,
A000251,William Andrews,A000251,400887,201,William E. Andrews,Q588938,kg:/m/09xgxl,William,Andrews,1854-12-17,M,8613,Ezekiel,,,,,,,,,,,,,,,,
A000252,William Andrews,A000252,400888,,William Henry Andrews,Q966483,kg:/m/05yd23,William,Andrews,1846-01-14,M,8614,Henry,,,,,,,,,,,,,,,,
A000253,William Andrews,A000253,400889,203,William Noble Andrews,Q2483446,kg:/m/08_vhj,William,Andrews,1876-11-13,M,8616,Noble,,,,,,,,,,,,,,,,
A000254,John Andrus,A000254,400890,204,John Emory Andrus,Q6231769,kg:/m/0dl921,John,Andrus,1841-02-16,M,8618,Emory,,,,,,,,,,,,,,,,
A000255,Victor Anfuso,A000255,400891,205,Victor Anfuso,Q1103431,kg:/m/0kt1yb,Victor,Anfuso,10/03/1905,M,8619,L’Episcopo,,,,,,,,,,,,,,,,
A000256,William Angel,A000256,400892,206,William G. Angel,Q8009493,kg:/m/02rkx_4,William,Angel,1790-07-17,M,8620,G.,,,,,,,,,,,,,,,,
A000257,Homer Angell,A000257,400893,207,Homer D. Angell,Q524875,kg:/m/02qdyk6,Homer,Angell,1875-01-12,M,8622,Daniel,,,,,,,,,,,,,,,,
A000258,Levi Ankeny,A000258,400894,208,Levi Ankeny,Q730157,kg:/m/080cp_,Levi,Ankeny,1844-08-01,M,,,,,,,,,,,,,,,,,,
A000259,Timothy Ansberry,A000259,400896,209,Timothy T. Ansberry,Q7807549,kg:/m/02rm37p,Timothy,Ansberry,1871-12-24,M,8625,Thomas,,,,,,,,,,,,,,,,
